STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,subjnmon,Subjective and non-monetary indicator,hhtyp,Type of household,incgrp,Income situation in relation to the risk of poverty threshold,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2020,,12.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2021,,8.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2022,,11.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2023,,10.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SI,Slovenia,2024,,9.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2020,,20.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2021,,17.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2022,,18.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2023,,19.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,SK,Slovakia,2024,,18.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,TR,Türkiye,2020,,18.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,TR,Türkiye,2021,,25.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,TR,Türkiye,2022,,29.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,TR,Türkiye,2023,,30.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_D,Households making ends meet with difficulty,TOTAL,Total,TOTAL,Total,TR,Türkiye,2024,,29.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AL,Albania,2020,,7.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AL,Albania,2021,,8.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AT,Austria,2020,,26.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AT,Austria,2021,,28.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AT,Austria,2022,,23.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AT,Austria,2023,,20.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,AT,Austria,2024,,22.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BE,Belgium,2020,,32.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BE,Belgium,2021,,35.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BE,Belgium,2022,,31.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BE,Belgium,2023,,33.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BE,Belgium,2024,,32.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BG,Bulgaria,2020,,4.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BG,Bulgaria,2021,,4.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BG,Bulgaria,2022,,3.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BG,Bulgaria,2023,,5.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,BG,Bulgaria,2024,,5.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CH,Switzerland,2020,,35.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CH,Switzerland,2021,,35.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CH,Switzerland,2022,,33.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CH,Switzerland,2023,,33.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CY,Cyprus,2020,,16.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CY,Cyprus,2021,,17.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CY,Cyprus,2022,,19.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CY,Cyprus,2023,,20.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CY,Cyprus,2024,,22.4,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CZ,Czechia,2020,,17.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CZ,Czechia,2021,,17.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CZ,Czechia,2022,,16.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CZ,Czechia,2023,,15.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,CZ,Czechia,2024,,14.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DE,Germany,2020,,37.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DE,Germany,2021,,35.8,,u,low reliability,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DE,Germany,2022,,32.2,,u,low reliability,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DE,Germany,2023,,29.1,,u,low reliability,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DE,Germany,2024,,32.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DK,Denmark,2020,,29.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DK,Denmark,2021,,30.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DK,Denmark,2022,,28.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DK,Denmark,2023,,23.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,DK,Denmark,2024,,26.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EE,Estonia,2020,,19.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EE,Estonia,2021,,23.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EE,Estonia,2022,,21.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EE,Estonia,2023,,21.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EE,Estonia,2024,,20.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EL,Greece,2020,,3.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EL,Greece,2021,,2.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EL,Greece,2022,,2.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EL,Greece,2023,,3.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EL,Greece,2024,,4.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,ES,Spain,2020,,25.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,ES,Spain,2021,,25.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,ES,Spain,2022,,22.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,ES,Spain,2023,,22.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,ES,Spain,2024,,22.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EU27_2020,European Union - 27 countries (from 2020),2020,,20.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EU27_2020,European Union - 27 countries (from 2020),2021,,22.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EU27_2020,European Union - 27 countries (from 2020),2022,,19.9,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EU27_2020,European Union - 27 countries (from 2020),2023,,19.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,EU27_2020,European Union - 27 countries (from 2020),2024,,21.1,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FI,Finland,2020,,26.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FI,Finland,2021,,27.6,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FI,Finland,2022,,28.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FI,Finland,2023,,27.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FI,Finland,2024,,25.5,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FR,France,2020,,23.1,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FR,France,2021,,28.0,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FR,France,2022,,24.3,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FR,France,2023,,25.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,FR,France,2024,,24.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HR,Croatia,2020,,4.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HR,Croatia,2021,,6.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HR,Croatia,2022,,6.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HR,Croatia,2023,,7.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HR,Croatia,2024,,7.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HU,Hungary,2020,,4.8,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HU,Hungary,2021,,5.7,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HU,Hungary,2022,,8.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HU,Hungary,2023,,10.2,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,HU,Hungary,2024,,11.4,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,IE,Ireland,2020,,12.9,,b,break in time series,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,IE,Ireland,2021,,15.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,IE,Ireland,2022,,12.3,,,,,
dataflow,ESTAT:ILC_MDES09(1.0),Inability to make ends meet,A,Annual,PC,Percentage,EM_E,Households making ends meet easily,TOTAL,Total,A_MD60,Above 60% of median equivalised income,IE,Ireland,2023,,13.1,,,,,
